0.11612180085933188	0.15094339622641328
0.27453764244349044	0.15094339622641328
0.4132635905099953	0.060377358490566024
0.5515785540818237	0.30188679245282657
0.7691388006725206	0.5132075471698094
0.8677003549411553	0.8754716981132056
0.8870166261909218	1.267924528301883
0.965701475807959	1.6905660377358487
1.0439379787035308	2.475471698113207
1.1027834858957601	2.928301886792454
1.1811694376984865	3.5924528301886767
1.259966373995891	3.9245283018867916
1.339024845880815	4.045283018867924
1.4579861759760884	3.9245283018867916
1.5770222305249395	3.7433962264150935
1.7552774145339067	3.7132075471698087
1.893741827012891	3.8339622641509408
2.0126657948813746	3.7433962264150935
2.1317392116570146	3.532075471698114
2.289930879880441	3.7132075471698087
2.4283579301326363	3.8641509433962256
2.5668970670651974	3.9245283018867916
2.764730057911452	4.075471698113208
2.982439753409303	4.166037735849056
3.2596674761815803	4.166037735849056
3.43784793573697	4.196226415094337
3.5764991593498974	4.166037735849056
3.7547917055856534	4.10566037735849
3.8935176536521587	4.015094339622642
4.052045581916682	3.9245283018867916
4.23026340369886	3.9245283018867916
4.408481225481038	3.9245283018867916
4.606426303007659	3.9849056603773576
4.804334018307491	4.075471698113208
5.002279095834114	4.135849056603771
5.160807024098638	4.045283018867924
5.319185503456005	4.075471698113208
5.457612553708202	4.226415094339622
5.635905099943956	4.166037735849056
5.794358303754905	4.135849056603771
6.012105361479547	4.196226415094337
6.229964505884551	4.166037735849056
6.447711563609191	4.226415094339622
6.645731365589388	4.226415094339622
6.883392490192415	4.196226415094337
7.101176910143845	4.226415094339622
7.318923967868486	4.286792452830188
7.556435643564356	4.377358490566035
7.714664674014571	4.528301886792452
7.872893704464786	4.679245283018867
8.030973286007846	4.950943396226416
8.169288249579676	5.192452830188678
8.307603213151504	5.433962264150944
8.40612740519335	5.82641509433962
8.524490939660003	6.1886792452830175
8.702260414720719	6.550943396226414
8.87973099196712	7.154716981132074
9.01778441995143	7.607547169811319
9.21513170184943	8.150943396226413
9.452045581916682	8.724528301886792
9.62970297029703	9.177358490566036
9.886418830562304	9.750943396226415
10.16297403325238	10.294339622641509
10.419876704651598	10.716981132075471
10.577956286194658	10.988679245283018
